[2025-11-19 16:21:28.694] [info]  No state version found, assuming empty state.
[2025-11-25 09:04:37.375] [info]  Migrator DeleteBiometricPromptCancelledData (to version 46) should migrate: false - up
[2025-11-25 09:04:37.376] [info]  Migrator MoveDesktopSettingsMigrator (to version 47) should migrate: false - up
[2025-11-25 09:04:37.376] [info]  Migrator MoveDdgToStateProviderMigrator (to version 48) should migrate: false - up
[2025-11-25 09:04:37.376] [info]  Migrator AccountServerConfigMigrator (to version 49) should migrate: false - up
[2025-11-25 09:04:37.376] [info]  Migrator KeyConnectorMigrator (to version 50) should migrate: false - up
[2025-11-25 09:04:37.377] [info]  Migrator RememberedEmailMigrator (to version 51) should migrate: false - up
[2025-11-25 09:04:37.377] [info]  Migrator DeleteInstalledVersion (to version 52) should migrate: false - up
[2025-11-25 09:04:37.378] [info]  Migrator DeviceTrustServiceStateProviderMigrator (to version 53) should migrate: false - up
[2025-11-25 09:04:37.378] [info]  Migrator SendMigrator (to version 54) should migrate: false - up
[2025-11-25 09:04:37.378] [info]  Migrator MoveMasterKeyStateToProviderMigrator (to version 55) should migrate: false - up
[2025-11-25 09:04:37.378] [info]  Migrator AuthRequestMigrator (to version 56) should migrate: false - up
[2025-11-25 09:04:37.378] [info]  Migrator CipherServiceMigrator (to version 57) should migrate: false - up
[2025-11-25 09:04:37.379] [info]  Migrator RemoveRefreshTokenMigratedFlagMigrator (to version 58) should migrate: false - up
[2025-11-25 09:04:37.379] [info]  Migrator KdfConfigMigrator (to version 59) should migrate: false - up
[2025-11-25 09:04:37.379] [info]  Migrator KnownAccountsMigrator (to version 60) should migrate: false - up
[2025-11-25 09:04:37.379] [info]  Migrator PinStateMigrator (to version 61) should migrate: false - up
[2025-11-25 09:04:37.379] [info]  Migrator VaultTimeoutSettingsServiceStateProviderMigrator (to version 62) should migrate: false - up
[2025-11-25 09:04:37.380] [info]  Migrator PasswordOptionsMigrator (to version 63) should migrate: false - up
[2025-11-25 09:04:37.380] [info]  Migrator GeneratorHistoryMigrator (to version 64) should migrate: false - up
[2025-11-25 09:04:37.380] [info]  Migrator ForwarderOptionsMigrator (to version 65) should migrate: false - up
[2025-11-25 09:04:37.380] [info]  Migrator MoveFinalDesktopSettingsMigrator (to version 66) should migrate: false - up
[2025-11-25 09:04:37.380] [info]  Migrator RemoveUnassignedItemsBannerDismissed (to version 67) should migrate: false - up
[2025-11-25 09:04:37.381] [info]  Migrator MoveLastSyncDate (to version 68) should migrate: false - up
[2025-11-25 09:04:37.381] [info]  Migrator MigrateIncorrectFolderKey (to version 69) should migrate: false - up
[2025-11-25 09:04:37.381] [info]  Migrator RemoveAcBannersDismissed (to version 70) should migrate: false - up
[2025-11-25 09:04:37.381] [info]  Migrator RemoveNewCustomizationOptionsCalloutDismissed (to version 71) should migrate: false - up
[2025-11-25 09:04:37.381] [info]  Migrator RemoveAccountDeprovisioningBannerDismissed (to version 72) should migrate: false - up
[2025-11-25 09:04:38.118] [info]  [Process Isolation] Isolating process from debuggers and memory dumps
[2025-11-25 09:04:38.131] [info]  Coredumps are disabled in renderer process
[2025-11-25 09:04:40.188] [info]  [Native Messaging IPC] Clearing connected apps
[2025-11-25 09:04:40.193] [info]  State version: 72
[2025-11-25 09:04:40.274] [info]  [NAPI] [INFO] desktop_core::password::password: falling back to get legacy Bitwarden_auto 763d18d7-c14f-4d2d-b402-4491afbfecfa_user_auto
[2025-11-25 09:04:40.429] [info]  Retrieving application id
